bugid,cid 1,cid 2,cid 3,cid 4,cid 5,cid 6,cid 7,cid 8,cid 9,cid 10,cid 11,cid 12,cid 13,cid 14,cid 15
Chart-25,0 / 1,0 / 5,0 / 3,0 / 1,0 / 1,0 / 1
Chart-9,0 / 1,4 / 1,0 / 2
Chart-17,0 / 1,0 / 1
Chart-5,0 / 7,0 / 1,0 / 1,0 / 1
Chart-13,0 / 3,0 / 1,0 / 2,0 / 1,0 / 1,0 / 3
Math-4,0 / 1,0 / 1
Math-33,0 / 2,1 / 1
Math-41,0 / 1,0 / 1,-
Math-49,0 / 2,0 / 1,0 / 1
Math-73,0 / 2,0 / 1,0 / 1,0 / 1
Math-81,0 / 9,0 / 1,0 / 1,0 / 2
Math-2,1 / 9,0 / 1
Math-69,0 / 1,0 / 1
Math-78,0 / 1,0 / 1
Math-42,0 / 1,0 / 1
Math-105,0 / 1,0 / 1
Math-7,0 / 2
Math-80,3 / 10,0 / 15
Math-58,3 / 3
Math-20,0 / 2,0 / 1
Math-82,3 / 13,0 / 1,0 / 1
Lang-55,1 / 3,0 / 1
Lang-51,0 / 4,0 / 1,6 / 1,1 / 1,0 / 1
Lang-53,0 / 1,0 / 1
Lang-58,0 / 1,0 / 1,0 / 1,0 / 1,-
Lang-44,0 / 1,0 / 1,0 / 1
Closure-21,0 / 10
Closure-22,0 / 3,0 / 6,0 / 1
Chart-3,0 / 1,0 / 1,0 / 1,0 / 2,0 / 1
Chart-7,0 / 6
Math-95,0 / 1,0 / 3,0 / 1,0 / 1,0 / 1,0 / 1
Math-8,0 / 4,0 / 1,0 / 1
Math-84,0 / 2,0 / 2,0 / 3,0 / 1
Math-50,0 / 1,3 / 2,0 / 3,0 / 1,-,0 / 1
Math-85,0 / 12,0 / 2,0 / 1,3 / 2,0 / 1,0 / 1,0 / 1,0 / 1,0 / 3,0 / 1,0 / 1,0 / 1,0 / 2,0 / 1,0 / 1
Lang-39,0 / 2,0 / 1
Lang-27,0 / 6,0 / 1
Closure-55,0 / 1,0 / 3
Closure-114,0 / 4
Closure-78,0 / 4
Closure-59,0 / 2,0 / 2
Closure-67,0 / 4
Closure-129,0 / 3
Closure-124,0 / 4
Closure-10,0 / 3,0 / 1
Closure-112,0 / 4
Closure-130,0 / 2
Closure-75,0 / 1,0 / 2,0 / 1
Chart-1,0 / 13,2 / 0
Chart-12,0 / 1,0 / 2,0 / 2
Math-28,0 / 5
Math-31,0 / 2
Math-40,0 / 1,0 / 1,0 / 1,0 / 1
Lang-7,0 / 1,0 / 1,0 / 1,-,-
Chart-15,0 / 1,0 / 2,0 / 1,0 / 1
Chart-18,0 / 1,0 / 1
Math-32,0 / 3,1 / 0
Math-71,0 / 2
Time-11,0 / 1,0 / 1
Lang-63,0 / 2,0 / 1,0 / 2
Closure-12,0 / 2
Closure-133,0 / 1,0 / 1
Closure-107,0 / 2
Closure-115,0 / 2
Closure-109,0 / 2
Closure-126,1 / 5
Chart-26,0 / 1,0 / 3,0 / 1,4 / 0,0 / 2
Chart-14,0 / 1,0 / 1,0 / 2,-
Math-88,0 / 4
Math-15,0 / 1,0 / 1
Math-63,1 / 11,0 / 1,0 / 1
Math-62,0 / 2
Math-6,0 / 2
Lang-20,0 / 4
Lang-41,0 / 2
Lang-24,0 / 1
Lang-60,0 / 1
Lang-13,0 / 1,0 / 1
Lang-45,0 / 1,0 / 1,1 / 2
Lang-43,3 / 2
Lang-22,0 / 4
Closure-19,0 / 1,-
Lang-57,0 / 1,-
Closure-62,1 / 4
Closure-63
Chart-24,0 / 1,3 / 0
Math-5,0 / 1,6 / 0,0 / 3
Closure-46,0 / 1,0 / 1,0 / 1,0 / 1
Closure-127,0 / 2
Closure-26,0 / 2
Closure-1,0 / 1,0 / 1
Closure-68,0 / 1,0 / 1,-
Closure-31,1 / 2
Closure-7,0 / 1,0 / 1
Closure-121,0 / 2,0 / 1
Closure-119,0 / 2
Closure-61,0 / 2
Closure-8,0 / 2
Closure-45,0 / 4
Closure-33,0 / 1,0 / 1,1 / 3
Closure-120,0 / 3
Closure-125,0 / 2
Closure-117,0 / 2
Math-43,0 / 1,0 / 1
Lang-10,0 / 2
Lang-59,0 / 1,0 / 1,1 / 0,0 / 1,0 / 7,0 / 2,0 / 2,0 / 1
Lang-16,0 / 1,0 / 1,0 / 1
Closure-108,0 / 2
Math-57,0 / 2
Chart-19,0 / 1,-
Closure-14,1 / 1
Closure-38,0 / 4
Lang-61,0 / 1,0 / 2
Math-70,1 / 1,0 / 1
Closure-73,3 / 0,0 / 1
Chart-4,1 / 0
Chart-20,1 / 0
Math-75,1 / 0
Math-89,-
Math-30,1 / 0
Math-59,0 / 1
Lang-6,2 / 1
Math-53,2 / 0,2 / 0,0 / 1,0 / 2
Lang-33,2 / 0
Chart-11,1 / 0
Math-65,1 / 0
Math-35,-
Closure-18,2 / 4
Lang-38,4 / 0
Closure-86,1 / 4
Closure-92,0 / 10
Closure-93
